,sex,age,race,c_charge_degree,priors_count,is_recid
4080,Male,22,African-American,F,0,neg
4081,Male,36,African-American,M,4,pos
4082,Male,38,Caucasian,M,2,pos
4083,Male,23,Other,F,0,neg
4084,Male,54,Other,M,2,pos
4085,Male,24,Hispanic,F,1,pos
4086,Female,44,Caucasian,M,0,neg
4087,Female,23,African-American,F,2,neg
4088,Male,64,Caucasian,M,0,pos
4089,Male,38,Caucasian,M,5,neg
4090,Female,45,Other,M,0,pos
4091,Male,49,African-American,F,1,pos
4092,Female,45,African-American,F,3,pos
4093,Male,33,Asian,M,0,pos
4094,Male,44,Hispanic,F,2,pos
4095,Male,51,African-American,F,3,pos
4096,Male,50,African-American,F,0,pos
4097,Male,33,Caucasian,M,2,pos
4098,Female,54,Caucasian,M,0,pos
4099,Male,28,Hispanic,F,3,neg
4100,Male,33,Caucasian,F,14,pos
4101,Male,42,African-American,M,17,neg
4102,Male,34,Caucasian,F,3,pos
4103,Male,38,Caucasian,F,2,neg
4104,Male,21,African-American,F,1,neg
4105,Male,33,African-American,F,5,pos
4106,Male,32,African-American,M,9,neg
4107,Male,45,Caucasian,M,1,pos
4108,Male,30,Caucasian,F,1,neg
4109,Female,29,African-American,F,0,pos
4110,Male,44,African-American,M,3,pos
4111,Female,51,Caucasian,M,0,neg
4112,Female,28,African-American,F,0,pos
4113,Male,27,Caucasian,F,1,pos
4114,Male,28,Hispanic,F,16,neg
4115,Female,30,African-American,F,0,pos
4116,Male,32,African-American,M,0,pos
4117,Male,27,Caucasian,F,5,pos
4118,Male,21,Hispanic,F,1,neg
4119,Male,21,African-American,F,0,pos
4120,Female,34,Caucasian,F,0,neg
4121,Male,24,African-American,F,7,neg
4122,Male,32,Caucasian,M,0,pos
4123,Female,38,Caucasian,F,5,neg
4124,Male,56,African-American,M,3,pos
4125,Female,44,African-American,M,0,pos
4126,Male,31,African-American,M,1,neg
4127,Female,25,Caucasian,F,6,pos
4128,Female,20,African-American,M,0,pos
4129,Male,35,African-American,M,1,pos
4130,Male,33,African-American,F,1,neg
4131,Male,24,African-American,M,0,pos
4132,Female,40,Hispanic,M,2,pos
4133,Male,27,African-American,F,9,neg
4134,Female,21,African-American,M,2,pos
4135,Male,38,African-American,F,9,neg
4136,Male,20,Caucasian,F,0,neg
4137,Male,30,African-American,F,9,neg
4138,Male,36,Caucasian,F,9,neg
4139,Male,23,African-American,M,2,neg
4140,Male,39,African-American,F,21,neg
4141,Male,32,African-American,M,3,pos
4142,Male,29,Caucasian,F,3,neg
4143,Male,58,Caucasian,M,2,neg
4144,Male,23,Hispanic,F,2,pos
4145,Male,23,Caucasian,M,3,neg
4146,Female,68,African-American,F,5,pos
4147,Female,26,Caucasian,M,2,pos
4148,Male,51,African-American,F,0,neg
4149,Male,25,African-American,M,0,pos
4150,Male,40,African-American,F,5,neg
4151,Male,51,African-American,F,14,pos
4152,Male,27,African-American,M,2,neg
4153,Male,49,African-American,M,11,neg
4154,Male,36,Other,M,0,pos
4155,Male,28,Caucasian,M,5,pos
4156,Male,20,African-American,F,0,pos
4157,Male,21,African-American,F,2,neg
4158,Female,31,African-American,F,0,pos
4159,Male,57,African-American,M,0,pos
4160,Female,61,Caucasian,F,8,neg
4161,Male,35,Hispanic,F,3,neg
4162,Male,54,African-American,F,3,neg
4163,Male,39,Caucasian,F,0,pos
4164,Male,24,African-American,F,1,pos
4165,Female,29,Hispanic,F,0,neg
4166,Male,48,African-American,F,8,neg
4167,Male,30,African-American,M,6,neg
4168,Male,26,African-American,F,10,neg
4169,Male,36,Caucasian,F,2,pos
4170,Male,37,African-American,F,12,neg
4171,Male,26,African-American,F,4,neg
4172,Male,29,African-American,M,7,neg
4173,Male,26,African-American,M,1,neg
4174,Male,60,African-American,F,2,pos
4175,Male,27,Caucasian,F,2,neg
4176,Male,41,African-American,F,16,neg
4177,Male,22,Caucasian,F,1,pos
4178,Male,28,African-American,F,3,pos
4179,Male,33,African-American,F,13,neg
4180,Male,28,African-American,F,2,neg
4181,Male,55,Caucasian,M,0,neg
4182,Male,21,African-American,F,6,neg
4183,Male,28,Hispanic,F,2,neg
4184,Female,22,Hispanic,M,0,pos
4185,Female,29,Caucasian,F,6,neg
4186,Male,45,African-American,F,5,pos
4187,Male,24,African-American,M,2,neg
4188,Male,50,African-American,F,12,neg
4189,Male,24,African-American,M,1,neg
4190,Male,47,African-American,F,1,pos
4191,Male,57,Caucasian,M,1,pos
4192,Male,54,Caucasian,F,6,pos
4193,Female,42,Caucasian,M,0,pos
4194,Male,35,Caucasian,F,5,pos
4195,Male,30,African-American,F,0,neg
4196,Male,53,Caucasian,F,1,pos
4197,Female,31,African-American,M,2,pos
4198,Male,83,Caucasian,F,4,pos
4199,Male,46,Hispanic,F,15,pos
4200,Male,31,African-American,F,0,neg
4201,Male,23,Other,F,4,pos
4202,Male,47,African-American,F,9,neg
4203,Male,31,Hispanic,F,4,pos
4204,Male,50,African-American,M,0,pos
4205,Male,24,African-American,M,9,neg
4206,Female,22,African-American,F,2,pos
4207,Male,45,Hispanic,M,1,pos
4208,Female,30,African-American,F,2,pos
4209,Male,30,Other,M,5,neg
4210,Male,36,African-American,M,4,pos
4211,Female,43,Caucasian,M,22,neg
4212,Male,50,African-American,M,0,pos
4213,Female,24,Other,F,2,neg
4214,Female,42,Caucasian,F,3,pos
4215,Female,29,Caucasian,F,1,neg
4216,Female,28,Hispanic,F,2,pos
4217,Male,31,Hispanic,M,0,pos
4218,Male,25,African-American,F,5,neg
4219,Male,36,African-American,F,4,pos
4220,Male,24,African-American,M,1,neg
4221,Male,28,Caucasian,F,5,pos
4222,Male,31,Caucasian,M,0,neg
4223,Male,23,African-American,F,0,pos
4224,Male,29,Caucasian,M,4,neg
4225,Male,51,African-American,M,11,neg
4226,Male,34,African-American,F,1,pos
4227,Male,29,African-American,F,12,neg
4228,Male,39,African-American,F,13,neg
4229,Female,36,Hispanic,M,0,pos
4230,Male,59,African-American,M,15,neg
4231,Male,23,African-American,F,3,neg
4232,Male,31,African-American,F,15,pos
4233,Male,53,Caucasian,M,0,pos
4234,Male,34,African-American,F,12,pos
4235,Female,63,African-American,F,1,pos
4236,Male,21,Other,F,0,neg
4237,Female,21,African-American,F,0,neg
4238,Male,47,Caucasian,F,28,neg
4239,Male,34,African-American,F,7,neg
4240,Male,43,African-American,M,1,pos
4241,Male,58,Caucasian,F,4,neg
4242,Female,40,Hispanic,F,4,neg
4243,Male,36,African-American,F,16,neg
4244,Female,23,African-American,M,0,neg
4245,Male,34,African-American,F,5,neg
4246,Male,56,Caucasian,F,13,pos
4247,Female,52,Caucasian,F,0,pos
4248,Male,56,African-American,F,0,pos
4249,Female,37,African-American,M,0,pos
4250,Female,50,Caucasian,M,0,pos
4251,Male,25,African-American,F,1,neg
4252,Male,22,African-American,F,0,neg
4253,Female,43,Caucasian,M,0,neg
4254,Male,30,Caucasian,M,1,pos
4255,Male,29,Asian,F,0,pos
4256,Male,24,Caucasian,F,0,pos
4257,Male,29,African-American,M,7,neg
4258,Female,27,Caucasian,F,3,pos
4259,Female,24,Caucasian,F,0,pos
4260,Female,74,African-American,F,0,pos
4261,Male,27,African-American,M,8,neg
4262,Male,37,Hispanic,F,1,neg
4263,Male,39,African-American,F,8,neg
4264,Male,29,Caucasian,F,5,pos
4265,Male,25,African-American,M,0,neg
4266,Female,35,African-American,F,5,pos
4267,Male,29,African-American,M,1,neg
4268,Male,36,Caucasian,F,1,pos
4269,Male,61,African-American,F,13,neg
4270,Male,26,Caucasian,F,2,pos
4271,Male,28,African-American,M,1,pos
4272,Female,26,African-American,F,1,pos
4273,Female,39,Caucasian,F,11,neg
4274,Male,22,African-American,F,3,neg
4275,Male,28,Caucasian,F,0,pos
4276,Male,51,Caucasian,F,1,neg
4277,Female,35,Hispanic,M,0,pos
4278,Female,23,African-American,M,0,pos
4279,Male,29,African-American,F,6,neg
4280,Male,20,Other,F,0,neg
4281,Male,24,African-American,M,1,neg
4282,Female,23,Hispanic,M,2,pos
4283,Female,33,African-American,F,5,pos
4284,Male,21,Caucasian,F,1,neg
4285,Male,59,Caucasian,M,3,pos
4286,Male,26,Caucasian,F,4,neg
4287,Male,36,Caucasian,M,0,neg
4288,Male,38,Other,F,2,pos
4289,Male,19,Caucasian,M,5,neg
4290,Male,28,Hispanic,F,2,pos
4291,Male,23,Hispanic,F,2,neg
4292,Male,21,African-American,F,1,neg
4293,Male,52,African-American,M,0,neg
4294,Male,56,African-American,F,12,neg
4295,Male,40,Caucasian,M,1,pos
4296,Female,48,Caucasian,M,8,neg
4297,Male,24,African-American,M,2,pos
4298,Female,26,African-American,F,0,pos
4299,Male,59,African-American,M,5,pos
4300,Male,66,Caucasian,F,1,neg
4301,Female,54,African-American,F,6,pos
4302,Male,31,Caucasian,M,4,neg
4303,Male,34,Caucasian,F,0,neg
4304,Male,25,African-American,F,9,neg
4305,Male,47,Caucasian,F,2,pos
4306,Male,51,African-American,F,12,neg
4307,Male,25,Caucasian,F,1,pos
4308,Male,25,Other,F,0,neg
4309,Female,31,African-American,F,2,neg
4310,Male,44,Hispanic,F,2,neg
4311,Male,36,Caucasian,F,1,neg
4312,Male,77,Caucasian,F,3,pos
4313,Male,49,Caucasian,M,0,pos
4314,Male,31,African-American,F,0,pos
4315,Male,30,Caucasian,F,1,pos
4316,Male,29,African-American,F,3,neg
4317,Female,53,Caucasian,F,6,neg
4318,Male,21,African-American,F,1,neg
4319,Male,21,African-American,F,0,pos
4320,Female,27,African-American,F,1,neg
4321,Female,65,African-American,F,0,pos
4322,Female,59,Caucasian,M,0,pos
4323,Male,59,African-American,M,0,pos
4324,Male,24,African-American,M,0,pos
4325,Male,40,African-American,F,0,pos
4326,Male,51,African-American,F,0,neg
4327,Male,34,African-American,F,10,neg
4328,Male,30,Hispanic,F,1,neg
4329,Male,52,African-American,F,1,pos
4330,Male,29,Caucasian,F,1,neg
4331,Male,24,African-American,F,15,neg
4332,Male,38,African-American,F,2,neg
4333,Female,22,African-American,F,0,pos
4334,Male,43,African-American,F,0,pos
4335,Male,32,Caucasian,F,5,neg
4336,Male,55,African-American,F,0,pos
4337,Male,26,African-American,F,2,neg
4338,Male,23,Caucasian,M,1,pos
4339,Female,47,Other,F,0,pos
4340,Male,28,Caucasian,M,1,neg
4341,Male,27,Hispanic,F,0,neg
4342,Male,61,Hispanic,F,2,neg
4343,Male,26,African-American,F,0,pos
4344,Male,41,Hispanic,M,1,pos
4345,Female,28,Caucasian,M,1,neg
4346,Male,43,African-American,F,0,neg
4347,Male,30,Caucasian,F,3,pos
4348,Male,33,African-American,M,21,neg
4349,Male,21,Caucasian,M,0,pos
4350,Female,32,Caucasian,M,0,pos
4351,Male,22,African-American,F,1,neg
4352,Male,51,African-American,F,3,pos
4353,Male,20,African-American,F,2,neg
4354,Male,35,Caucasian,F,2,pos
4355,Female,37,African-American,F,3,pos
4356,Male,28,African-American,M,0,neg
4357,Male,41,Caucasian,M,3,neg
4358,Male,24,African-American,M,0,neg
4359,Female,33,African-American,M,3,pos
4360,Male,25,African-American,F,4,neg
4361,Female,30,Caucasian,F,4,pos
4362,Male,20,African-American,F,1,neg
4363,Female,42,African-American,F,1,pos
4364,Female,40,African-American,F,15,neg
4365,Male,39,African-American,F,0,neg
4366,Male,21,African-American,F,0,pos
4367,Male,39,Caucasian,F,2,neg
4368,Male,24,Caucasian,F,0,pos
4369,Male,41,African-American,F,0,pos
4370,Male,39,African-American,F,1,pos
4371,Female,24,African-American,F,3,pos
4372,Female,24,African-American,F,1,pos
4373,Male,29,African-American,M,0,neg
4374,Male,39,African-American,F,35,pos
4375,Male,25,Caucasian,M,2,neg
4376,Female,23,Caucasian,F,0,neg
4377,Male,22,African-American,F,1,neg
4378,Female,26,Other,M,4,neg
4379,Male,26,African-American,M,3,neg
4380,Female,24,African-American,M,3,neg
4381,Male,44,African-American,M,0,pos
4382,Male,36,Caucasian,F,1,neg
4383,Male,39,Caucasian,F,10,neg
4384,Male,42,Caucasian,F,0,pos
4385,Male,45,Caucasian,M,1,pos
4386,Male,25,African-American,F,7,neg
4387,Female,28,Caucasian,F,7,pos
4388,Male,33,Caucasian,F,0,pos
4389,Male,25,Caucasian,M,0,pos
4390,Male,32,African-American,F,5,pos
4391,Male,23,African-American,F,0,pos
4392,Male,39,Caucasian,M,0,pos
4393,Male,27,African-American,F,12,neg
4394,Female,35,Caucasian,M,4,pos
4395,Male,23,African-American,F,1,pos
4396,Female,38,African-American,M,0,pos
4397,Male,30,African-American,F,4,pos
4398,Male,30,Caucasian,F,1,pos
4399,Female,30,Caucasian,M,0,pos
4400,Male,26,African-American,F,18,neg
4401,Male,31,African-American,F,2,neg
4402,Female,41,Caucasian,M,1,pos
4403,Male,34,Other,F,0,pos
4404,Female,25,African-American,M,0,pos
4405,Female,26,Caucasian,F,1,pos
4406,Male,38,African-American,F,2,neg
4407,Female,37,African-American,M,0,pos
4408,Male,34,Caucasian,M,3,pos
4409,Male,44,Hispanic,F,7,neg
4410,Female,38,Hispanic,F,0,pos
4411,Female,31,African-American,M,0,pos
4412,Female,29,Caucasian,M,0,pos
4413,Male,20,Caucasian,F,1,neg
4414,Male,22,African-American,F,0,pos
4415,Female,51,Hispanic,M,0,pos
4416,Male,24,African-American,M,2,neg
4417,Male,47,African-American,F,0,neg
4418,Female,36,African-American,F,1,neg
4419,Male,21,African-American,M,1,pos
4420,Male,25,African-American,M,3,neg
4421,Male,23,African-American,F,5,neg
4422,Male,23,Other,M,0,pos
4423,Female,24,Caucasian,M,0,pos
4424,Male,35,Caucasian,F,2,neg
4425,Female,23,Hispanic,M,0,pos
4426,Female,19,African-American,M,0,neg
4427,Male,32,Caucasian,F,0,neg
4428,Female,39,Caucasian,M,0,neg
4429,Male,30,African-American,F,12,neg
4430,Male,33,African-American,F,2,pos
4431,Male,20,Caucasian,M,0,neg
4432,Female,36,Caucasian,M,0,pos
4433,Male,61,Hispanic,F,1,pos
4434,Male,29,African-American,F,8,neg
4435,Female,40,Caucasian,F,0,pos
4436,Male,53,African-American,F,4,pos
4437,Female,28,Caucasian,M,0,pos
4438,Male,38,Hispanic,M,2,pos
4439,Male,27,African-American,F,9,neg
4440,Male,55,Caucasian,F,0,pos
4441,Male,22,African-American,M,1,pos
4442,Female,34,African-American,F,1,pos
4443,Male,55,Caucasian,M,1,pos
4444,Male,24,Hispanic,F,2,neg
4445,Female,47,African-American,M,21,neg
4446,Male,41,Other,M,0,pos
4447,Male,41,Hispanic,F,0,pos
4448,Male,61,African-American,F,12,pos
4449,Male,57,African-American,F,3,pos
4450,Female,38,Caucasian,M,2,pos
4451,Male,25,Caucasian,F,13,neg
4452,Male,23,African-American,F,0,neg
4453,Male,23,Caucasian,F,3,pos
4454,Male,20,African-American,F,0,pos
4455,Male,44,Caucasian,F,1,pos
4456,Female,38,Caucasian,M,1,pos
4457,Male,56,African-American,F,5,neg
4458,Male,43,Caucasian,F,2,neg
4459,Male,22,African-American,F,0,neg
4460,Male,31,African-American,F,6,neg
4461,Male,32,Other,F,0,pos
4462,Male,29,African-American,F,0,pos
4463,Male,22,African-American,F,1,neg
4464,Male,23,African-American,F,3,neg
4465,Male,24,Caucasian,F,1,pos
4466,Male,45,Other,M,0,pos
4467,Male,21,African-American,F,2,pos
4468,Female,29,African-American,M,0,pos
4469,Female,51,Caucasian,M,0,neg
4470,Male,36,Hispanic,M,2,neg
4471,Male,25,African-American,F,1,pos
4472,Male,46,Hispanic,F,13,pos
4473,Male,62,African-American,F,22,neg
4474,Male,25,African-American,F,0,neg
4475,Male,27,Caucasian,F,2,pos
4476,Male,49,African-American,M,0,neg
4477,Female,22,Caucasian,F,3,neg
4478,Female,34,Caucasian,M,9,neg
4479,Male,37,Hispanic,F,1,pos
4480,Male,21,Caucasian,F,0,neg
4481,Male,51,Caucasian,M,3,neg
4482,Female,39,Caucasian,F,2,neg
4483,Male,43,African-American,F,8,neg
4484,Male,22,African-American,M,0,neg
4485,Female,28,African-American,F,4,pos
4486,Male,43,Caucasian,F,0,neg
4487,Male,27,Caucasian,F,7,neg
4488,Male,27,Other,F,0,neg
4489,Male,31,Caucasian,F,1,neg
4490,Female,28,African-American,M,0,pos
4491,Male,58,Caucasian,M,3,pos
4492,Male,22,Caucasian,F,0,neg
4493,Male,21,Hispanic,M,0,neg
4494,Male,31,African-American,F,5,neg
4495,Male,33,African-American,F,0,pos
4496,Male,26,African-American,M,6,neg
4497,Female,23,African-American,M,1,pos
4498,Male,32,Caucasian,F,11,pos
4499,Male,57,African-American,F,2,pos
4500,Male,22,Caucasian,F,0,pos
4501,Female,35,African-American,F,2,pos
4502,Male,47,Caucasian,F,1,neg
4503,Male,35,Hispanic,F,2,pos
4504,Male,29,African-American,F,17,neg
4505,Female,54,Caucasian,M,1,pos
4506,Male,29,Caucasian,F,0,pos
4507,Female,28,Other,M,0,neg
4508,Male,51,African-American,F,17,neg
4509,Female,36,African-American,M,0,pos
4510,Male,35,Caucasian,M,3,neg
4511,Male,20,African-American,F,1,neg
4512,Male,25,African-American,F,0,pos
4513,Male,29,African-American,M,2,pos
4514,Male,31,Hispanic,F,0,neg
4515,Male,62,African-American,F,4,pos
4516,Male,39,Caucasian,M,0,pos
4517,Male,30,African-American,F,1,neg
4518,Female,23,African-American,F,0,pos
4519,Female,23,African-American,F,1,pos
4520,Female,37,Hispanic,M,0,pos
4521,Male,30,African-American,F,21,neg
4522,Male,33,African-American,F,18,neg
4523,Male,20,Hispanic,M,0,neg
4524,Female,61,African-American,F,1,pos
4525,Male,30,African-American,F,9,neg
4526,Male,23,African-American,F,1,pos
4527,Female,27,African-American,F,0,neg
4528,Male,38,African-American,M,10,pos
4529,Male,42,African-American,F,1,pos
4530,Male,31,African-American,F,0,pos
4531,Male,23,African-American,F,2,neg
4532,Male,31,Caucasian,F,1,neg
4533,Male,43,African-American,M,1,neg
4534,Male,39,Caucasian,F,0,pos
4535,Male,31,African-American,M,0,pos
4536,Male,22,Caucasian,F,3,neg
4537,Female,33,African-American,F,0,pos
4538,Male,21,Caucasian,F,1,neg
4539,Male,23,African-American,F,1,neg
4540,Female,29,Caucasian,F,0,pos
4541,Male,62,Caucasian,F,2,pos
4542,Female,56,African-American,F,1,neg
4543,Female,24,African-American,F,4,neg
4544,Female,44,Caucasian,M,0,pos
4545,Male,22,African-American,F,2,neg
4546,Female,28,African-American,F,4,neg
4547,Male,30,African-American,F,0,pos
4548,Male,32,Caucasian,M,1,neg
4549,Male,51,Caucasian,F,3,pos
4550,Male,21,African-American,F,0,pos
4551,Male,21,African-American,F,2,neg
4552,Male,27,African-American,F,3,neg
4553,Male,28,Hispanic,F,0,pos
4554,Female,31,African-American,F,0,pos
4555,Male,33,African-American,M,0,neg
4556,Female,49,Caucasian,F,2,pos
4557,Female,41,Other,F,2,pos
4558,Male,20,Caucasian,M,0,pos
4559,Male,31,African-American,F,10,neg
4560,Male,25,African-American,F,5,neg
4561,Male,23,African-American,F,4,neg
4562,Male,26,Caucasian,M,0,pos
4563,Female,45,Asian,F,6,neg
4564,Male,28,Caucasian,M,1,pos
4565,Female,28,African-American,F,13,neg
4566,Male,39,Caucasian,F,0,neg
4567,Male,59,Hispanic,F,1,neg
4568,Male,52,African-American,M,4,pos
4569,Male,36,Hispanic,M,1,pos
4570,Male,54,Hispanic,F,5,pos
4571,Male,32,Caucasian,F,0,neg
4572,Male,54,African-American,M,3,pos
4573,Male,30,African-American,F,2,neg
4574,Female,21,African-American,M,0,neg
4575,Male,25,African-American,M,2,neg
4576,Male,26,Hispanic,F,1,neg
4577,Male,22,African-American,F,0,pos
4578,Male,61,African-American,M,20,neg
4579,Male,24,Caucasian,F,2,pos
4580,Male,32,African-American,F,2,pos
4581,Female,26,Caucasian,F,2,neg
4582,Female,34,African-American,F,6,pos
4583,Male,45,African-American,M,12,neg
4584,Male,22,African-American,F,1,neg
4585,Male,54,African-American,F,4,neg
4586,Male,51,African-American,M,8,pos
4587,Male,28,African-American,F,0,pos
4588,Male,23,Caucasian,F,0,pos
4589,Male,30,Caucasian,F,0,neg
4590,Male,25,African-American,M,0,neg
4591,Male,25,Caucasian,F,2,pos
4592,Male,28,Caucasian,F,2,pos
4593,Female,32,African-American,M,0,neg
4594,Male,35,African-American,F,7,pos
4595,Male,49,African-American,M,0,neg
4596,Male,36,Caucasian,F,5,neg
4597,Male,33,African-American,M,16,neg
4598,Male,30,Other,F,1,pos
4599,Female,58,Caucasian,M,1,pos
4600,Male,22,African-American,F,2,neg
4601,Male,28,Caucasian,F,2,neg
4602,Male,28,Hispanic,M,0,neg
4603,Male,26,African-American,F,6,neg
4604,Female,36,Caucasian,F,3,neg
4605,Male,23,Caucasian,F,0,pos
4606,Male,22,African-American,F,0,neg
4607,Male,25,African-American,F,10,neg
4608,Male,26,African-American,F,0,pos
4609,Male,25,African-American,F,1,pos
4610,Male,26,Caucasian,F,7,neg
4611,Male,40,Native American,M,2,pos
4612,Male,28,African-American,M,0,neg
4613,Male,40,Hispanic,M,1,pos
4614,Male,56,African-American,F,1,pos
4615,Male,51,Caucasian,F,3,pos
4616,Male,36,African-American,F,0,pos
4617,Male,51,Caucasian,M,0,pos
4618,Male,25,Caucasian,F,2,pos
4619,Male,22,African-American,M,1,pos
4620,Female,35,African-American,F,9,pos
4621,Male,24,Caucasian,M,0,neg
4622,Male,66,African-American,M,5,neg
4623,Male,27,African-American,M,6,neg
4624,Male,22,Caucasian,F,2,neg
4625,Male,43,Caucasian,F,2,pos
4626,Male,22,African-American,F,2,pos
4627,Male,31,African-American,M,4,neg
4628,Female,23,Caucasian,M,4,neg
4629,Female,27,Caucasian,M,0,neg
4630,Male,31,African-American,F,8,neg
4631,Male,61,African-American,F,29,neg
4632,Male,25,Caucasian,F,3,pos
4633,Female,52,Caucasian,M,0,pos
4634,Male,35,Hispanic,F,0,pos
4635,Female,24,Caucasian,F,0,pos
4636,Male,50,African-American,M,13,neg
4637,Male,57,Other,F,0,pos
4638,Male,38,Caucasian,F,2,pos
4639,Male,22,African-American,F,1,pos
4640,Male,26,Hispanic,M,1,pos
4641,Male,25,African-American,F,8,pos
4642,Male,20,African-American,F,3,neg
4643,Male,34,African-American,F,2,pos
4644,Male,25,African-American,M,11,neg
4645,Female,24,Caucasian,F,0,pos
4646,Male,24,Other,F,4,neg
4647,Male,49,Caucasian,M,4,neg
4648,Male,27,African-American,F,15,neg
4649,Male,28,African-American,F,10,neg
4650,Male,33,African-American,M,15,neg
4651,Male,55,Caucasian,F,0,pos
4652,Male,25,Caucasian,F,1,pos
4653,Male,47,Caucasian,M,3,neg
4654,Male,55,African-American,M,10,neg
4655,Male,22,African-American,F,0,neg
4656,Male,32,African-American,F,9,neg
4657,Male,55,Caucasian,F,0,neg
4658,Male,23,African-American,M,3,pos
4659,Male,54,Caucasian,F,2,neg
4660,Male,40,Asian,F,0,pos
4661,Male,27,African-American,M,0,neg
4662,Male,36,Caucasian,M,4,neg
4663,Female,29,African-American,F,5,neg
4664,Female,45,Caucasian,M,0,pos
4665,Male,25,Other,M,2,pos
4666,Male,40,Caucasian,F,4,neg
4667,Male,38,African-American,F,7,neg
